,code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
0,SH.600702,2020-01-02 00:00:00,28.75972,29.14972,29.15972,28.52972,27.561,0.02929,9650148,291023374.0,1.3560632718260017,28.75972
1,SH.600702,2020-01-03 00:00:00,29.14972,28.85972,29.39972,28.76972,27.298,0.0194,6394310,193730327.0,-0.9948637585541101,29.14972
2,SH.600702,2020-01-06 00:00:00,28.80972,28.64972,28.92972,28.50972,27.107,0.0193,6358149,190268754.0,-0.7276577873936436,28.85972
3,SH.600702,2020-01-07 00:00:00,28.62972,28.81972,28.84972,28.52972,27.262,0.02369,7804800,233686009.0,0.5933740364652839,28.64972
4,SH.600702,2020-01-08 00:00:00,28.65972,28.18972,28.72972,28.14972,26.69,0.02396,7894114,233863350.0,-2.1860031950345076,28.81972
5,SH.600702,2020-01-09 00:00:00,28.36972,28.69972,28.99972,28.24972,27.153,0.02859,9419793,281537194.0,1.809170151388513,28.18972
6,SH.600702,2020-01-10 00:00:00,28.73972,29.39972,29.68972,28.60972,27.787,0.04403,14509515,442660388.0,2.439048185835957,28.69972
7,SH.600702,2020-01-13 00:00:00,29.33972,30.33972,30.56972,29.32972,28.64,0.0446,14695693,461893935.0,3.197309362129984,29.39972
8,SH.600702,2020-01-14 00:00:00,30.34972,30.02972,30.34972,29.76972,28.359,0.02671,8802075,275093736.0,-1.02176289036286,30.33972
9,SH.600702,2020-01-15 00:00:00,29.99972,30.12972,30.64972,29.90972,28.449,0.02317,7634320,240592306.0,0.33300343792748605,30.02972
10,SH.600702,2020-01-16 00:00:00,30.07972,30.07972,30.29972,29.81972,28.404,0.01575,5190608,162438107.0,-0.16594910274639363,30.12972
11,SH.600702,2020-01-17 00:00:00,30.02972,29.74972,30.19972,29.62972,28.105,0.01875,6178700,192510739.0,-1.0970846803095184,30.07972
12,SH.600702,2020-01-20 00:00:00,29.78972,29.93972,30.05972,29.61972,28.277,0.01651,5441558,169227763.0,0.6386614731163899,29.74972
