,code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
0,SH.000300,2013-03-07 00:00:00,2639.783,2619.479,2658.969,2592.867,0.0,0.0,9408266400,0.0,-1.1592701235604081,2650.202
1,SH.000300,2013-03-08 00:00:00,2622.684,2606.927,2632.624,2601.961,0.0,0.0,5942955600,0.0,-0.4791792566384262,2619.479
2,SH.000300,2013-03-11 00:00:00,2600.278,2592.372,2611.652,2574.172,0.0,0.0,5094643600,0.0,-0.5583201984558942,2606.927
3,SH.000300,2013-03-12 00:00:00,2590.391,2555.615,2619.512,2530.251,0.0,0.0,7193514400,0.0,-1.4178906422380764,2592.372
4,SH.000300,2013-03-13 00:00:00,2551.726,2527.486,2556.773,2515.058,0.0,0.0,5643046000,0.0,-1.1006743973564057,2555.615
5,SH.000300,2013-03-14 00:00:00,2517.745,2534.273,2546.699,2514.463,0.0,0.0,4760575600,0.0,0.2685276990654058,2527.486
6,SH.000300,2013-03-15 00:00:00,2533.722,2539.873,2600.091,2504.458,0.0,0.0,8137218400,0.0,0.22097066890583253,2534.273
7,SH.000300,2013-03-18 00:00:00,2526.077,2502.493,2544.619,2499.828,0.0,0.0,5981277600,0.0,-1.471727129663574,2539.873
8,SH.000300,2013-03-19 00:00:00,2507.396,2525.097,2532.07,2491.854,0.0,0.0,5453647600,0.0,0.9032592698561102,2502.493
9,SH.000300,2013-03-20 00:00:00,2526.968,2610.174,2610.174,2526.83,0.0,0.0,9070062400,0.0,3.3692567057819867,2525.097
10,SH.000300,2013-03-21 00:00:00,2611.58,2614.988,2626.538,2598.509,0.0,0.0,6955275200,0.0,0.18443214896784088,2610.174
11,SH.000300,2013-03-22 00:00:00,2612.256,2618.308,2625.531,2603.344,0.0,0.0,5564714000,0.0,0.12696042964633736,2614.988
12,SH.000300,2013-03-25 00:00:00,2628.407,2613.097,2641.609,2607.613,0.0,0.0,5626140000,0.0,-0.19902165826173948,2618.308
13,SH.000300,2013-03-26 00:00:00,2601.964,2575.05,2607.357,2554.974,0.0,0.0,6396296000,0.0,-1.456011774534203,2613.097
14,SH.000300,2013-03-27 00:00:00,2575.726,2583.53,2611.939,2566.345,0.0,0.0,5690651600,0.0,0.32931399390303173,2575.05
15,SH.000300,2013-03-28 00:00:00,2535.988,2499.302,2535.988,2495.083,0.0,0.0,8757840800,0.0,-3.2601905145285737,2583.53
16,SH.000300,2013-03-29 00:00:00,2502.782,2495.083,2509.109,2482.488,0.0,0.0,5240213600,0.0,-0.16880713095096353,2499.302
17,SH.000300,2013-04-01 00:00:00,2486.428,2493.187,2507.825,2483.732,0.0,0.0,4734602400,0.0,-0.07598945606219054,2495.083
18,SH.000300,2013-04-02 00:00:00,2495.843,2486.391,2524.463,2475.0,0.0,0.0,5568415200,0.0,-0.27258284276309086,2493.187
19,SH.000300,2013-04-03 00:00:00,2493.877,2483.547,2507.143,2474.927,0.0,0.0,4556422000,0.0,-0.11438265341211623,2486.391
20,SH.000300,2013-04-08 00:00:00,2443.24,2472.299,2473.309,2429.5,0.0,0.0,5329677200,0.0,-0.4529006296236812,2483.547
21,SH.000300,2013-04-09 00:00:00,2477.29,2489.43,2505.294,2477.29,0.0,0.0,5238982400,0.0,0.6929178064627238,2472.299
22,SH.000300,2013-04-10 00:00:00,2487.984,2485.309,2495.572,2466.19,0.0,0.0,4750491200,0.0,-0.16553990270863772,2489.43
23,SH.000300,2013-04-11 00:00:00,2502.5,2477.876,2508.593,2476.396,0.0,0.0,4298996000,0.0,-0.2990774990152127,2485.309
24,SH.000300,2013-04-12 00:00:00,2476.322,2462.112,2489.118,2460.182,0.0,0.0,3991728000,0.0,-0.6361900272652918,2477.876
25,SH.000300,2013-04-15 00:00:00,2453.967,2436.818,2461.668,2430.149,0.0,0.0,4653973600,0.0,-1.0273293822539296,2462.112
26,SH.000300,2013-04-16 00:00:00,2419.508,2459.592,2461.046,2416.617,0.0,0.0,5528061200,0.0,0.9345794392523317,2436.818
27,SH.000300,2013-04-17 00:00:00,2457.881,2458.473,2465.202,2437.345,0.0,0.0,4469216400,0.0,-0.045495350448372815,2459.592
28,SH.000300,2013-04-18 00:00:00,2440.707,2464.851,2478.413,2434.73,0.0,0.0,4286070800,0.0,0.25942932869306096,2458.473
29,SH.000300,2013-04-19 00:00:00,2469.951,2533.827,2542.453,2469.323,0.0,0.0,7552088000,0.0,2.798384161963547,2464.851
30,SH.000300,2013-04-22 00:00:00,2525.113,2530.67,2539.046,2518.257,0.0,0.0,6251188400,0.0,-0.12459414158899375,2533.827
31,SH.000300,2013-04-23 00:00:00,2532.201,2449.471,2532.201,2448.2,0.0,0.0,6065398400,0.0,-3.208596932828068,2530.67
32,SH.000300,2013-04-24 00:00:00,2452.781,2495.579,2511.202,2446.587,0.0,0.0,6305091600,0.0,1.8823656209851096,2449.471
33,SH.000300,2013-04-25 00:00:00,2486.857,2467.875,2505.482,2456.566,0.0,0.0,6055792800,0.0,-1.1101231417639024,2495.579
34,SH.000300,2013-04-26 00:00:00,2477.724,2447.306,2488.585,2439.796,0.0,0.0,4712337600,0.0,-0.8334700906650443,2467.875
35,SH.000300,2013-05-02 00:00:00,2434.603,2449.639,2453.749,2423.077,0.0,0.0,4701608800,0.0,0.09532931313044155,2447.306
36,SH.000300,2013-05-03 00:00:00,2457.543,2492.912,2521.119,2457.543,0.0,0.0,6233009200,0.0,1.7665051870908197,2449.639
37,SH.000300,2013-05-06 00:00:00,2502.978,2525.983,2533.855,2500.455,0.0,0.0,6041878000,0.0,1.3266011796645998,2492.912
38,SH.000300,2013-05-07 00:00:00,2519.364,2529.938,2539.298,2507.756,0.0,0.0,5449064400,0.0,0.15657270852574728,2525.983
39,SH.000300,2013-05-08 00:00:00,2542.266,2542.798,2562.007,2531.251,0.0,0.0,5955429600,0.0,0.508312851935489,2529.938
