,code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
0,SH.000001,2013-05-01 00:00:00,2170.783,2300.595,2334.335,2161.14,0.0,0.0,229489956000,0.0,5.633055881045699,2177.912
1,SH.000001,2013-06-01 00:00:00,2300.209,1979.206,2313.425,1849.653,0.0,0.0,155238405600,0.0,-13.969820850692969,2300.595
2,SH.000001,2013-07-01 00:00:00,1965.987,1993.799,2092.868,1946.366,0.0,0.0,216496431600,0.0,0.7373158731329672,1979.206
3,SH.000001,2013-08-01 00:00:00,2000.818,2098.382,2198.848,1997.058,0.0,0.0,248948606400,0.0,5.245413404259912,1993.799
4,SH.000001,2013-09-01 00:00:00,2104.09,2174.665,2270.268,2078.455,0.0,0.0,299950772800,0.0,3.6353247406811486,2098.382
5,SH.000001,2013-10-01 00:00:00,2171.904,2141.614,2242.984,2093.197,0.0,0.0,237739576800,0.0,-1.5198202941602468,2174.665
6,SH.000001,2013-11-01 00:00:00,2139.88,2220.504,2234.387,2078.987,0.0,0.0,218787188000,0.0,3.6836703532942847,2141.614
7,SH.000001,2013-12-01 00:00:00,2203.122,2115.978,2260.871,2068.543,0.0,0.0,207126396000,0.0,-4.707309691853735,2220.504
8,SH.000001,2014-01-01 00:00:00,2112.126,2033.083,2113.11,1984.824,0.0,0.0,156358032000,0.0,-3.9175738122040955,2115.978
9,SH.000001,2014-02-01 00:00:00,2022.323,2056.302,2177.978,2014.381,0.0,0.0,205121835200,0.0,1.1420586370551546,2033.083
10,SH.000001,2014-03-01 00:00:00,2052.074,2033.306,2079.551,1974.382,0.0,0.0,231297669600,0.0,-1.1183182236850469,2056.302
11,SH.000001,2014-04-01 00:00:00,2031.005,2026.358,2146.67,1997.64,0.0,0.0,206744787200,0.0,-0.3417095115049133,2033.306
12,SH.000001,2014-05-01 00:00:00,2022.178,2039.212,2061.06,1991.055,0.0,0.0,151246050400,0.0,0.6343400327089311,2026.358
13,SH.000001,2014-06-01 00:00:00,2039.196,2048.327,2087.322,2010.53,0.0,0.0,159123146800,0.0,0.4469863849369382,2039.212
14,SH.000001,2014-07-01 00:00:00,2051.225,2201.562,2202.126,2033.004,0.0,0.0,298095463200,0.0,7.480983260973451,2048.327
15,SH.000001,2014-08-01 00:00:00,2194.17,2217.2,2248.939,2180.597,0.0,0.0,334378013600,0.0,0.7103138589783036,2201.562
16,SH.000001,2014-09-01 00:00:00,2220.129,2363.87,2365.491,2217.685,0.0,0.0,419103104800,0.0,6.615100126285409,2217.2
17,SH.000001,2014-10-01 00:00:00,2368.576,2420.18,2423.6,2279.84,0.0,0.0,369728692500,1655179947602.0,2.3821106913662744,2363.87
18,SH.000001,2014-11-01 00:00:00,2425.23,2682.84,2683.18,2401.75,0.0,0.0,569133459600,4881325355604.0,10.852911766893385,2420.18
