,code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
0,SH.000001,2013-04-15 00:00:00,2199.914,2244.643,2250.11,2165.784,0.0,0.0,40121616800,0.0,1.7157578009588552,2206.78
1,SH.000001,2013-04-22 00:00:00,2236.402,2177.912,2245.119,2173.864,0.0,0.0,45675346400,0.0,-2.972900367675404,2244.643
2,SH.000001,2013-04-29 00:00:00,2170.783,2205.497,2222.811,2161.14,0.0,0.0,15692140000,0.0,1.266580100573395,2177.912
3,SH.000001,2013-05-06 00:00:00,2212.495,2246.831,2255.208,2212.495,0.0,0.0,45795954400,0.0,1.8741353989599756,2205.497
4,SH.000001,2013-05-13 00:00:00,2247.678,2282.87,2288.091,2205.873,0.0,0.0,47758948000,0.0,1.6039924676132633,2246.831
5,SH.000001,2013-05-20 00:00:00,2286.328,2288.533,2314.183,2270.25,0.0,0.0,61714476800,0.0,0.2480649358044922,2282.87
6,SH.000001,2013-05-27 00:00:00,2286.661,2300.595,2334.335,2281.468,0.0,0.0,58528436800,0.0,0.5270625330724923,2288.533
7,SH.000001,2013-06-03 00:00:00,2300.209,2210.898,2313.425,2205.066,0.0,0.0,44677871200,0.0,-3.8988609468419986,2300.595
8,SH.000001,2013-06-10 00:00:00,2190.101,2162.041,2190.101,2126.216,0.0,0.0,17222856800,0.0,-2.209826052581348,2210.898
9,SH.000001,2013-06-17 00:00:00,2165.994,2073.094,2169.356,2042.879,0.0,0.0,37827623200,0.0,-4.114029289916338,2162.041
10,SH.000001,2013-06-24 00:00:00,2068.862,1979.206,2068.862,1849.653,0.0,0.0,55510054400,0.0,-4.528882916066524,2073.094
11,SH.000001,2013-07-01 00:00:00,1965.987,2007.199,2022.136,1957.571,0.0,0.0,44967268800,0.0,1.414355049449131,1979.206
12,SH.000001,2013-07-08 00:00:00,1983.215,2039.486,2092.868,1946.366,0.0,0.0,51961814800,0.0,1.6085599883220363,2007.199
13,SH.000001,2013-07-15 00:00:00,2046.119,1992.648,2076.665,1990.253,0.0,0.0,49816869600,0.0,-2.2965590349725464,2039.486
14,SH.000001,2013-07-22 00:00:00,1977.733,2010.85,2051.525,1970.639,0.0,0.0,47144112800,0.0,0.9134578711342896,1992.648
15,SH.000001,2013-07-29 00:00:00,1997.838,2029.418,2047.084,1965.361,0.0,0.0,41091311200,0.0,0.9233906059626519,2010.85
16,SH.000001,2013-08-05 00:00:00,2031.724,2052.235,2069.561,2025.226,0.0,0.0,47826124800,0.0,1.1243124876196149,2029.418
17,SH.000001,2013-08-12 00:00:00,2058.416,2068.452,2198.848,2055.715,0.0,0.0,61973563200,0.0,0.7902116473016052,2052.235
18,SH.000001,2013-08-19 00:00:00,2055.128,2057.458,2098.98,2029.365,0.0,0.0,49562920800,0.0,-0.5315085870979912,2068.452
19,SH.000001,2013-08-26 00:00:00,2061.417,2098.382,2114.393,2056.132,0.0,0.0,71101052000,0.0,1.9890563987211392,2057.458
20,SH.000001,2013-09-02 00:00:00,2104.09,2139.993,2143.244,2078.455,0.0,0.0,69985684000,0.0,1.9830040478806945,2098.382
21,SH.000001,2013-09-09 00:00:00,2151.347,2236.217,2270.268,2151.347,0.0,0.0,108268252800,0.0,4.496463306188392,2139.993
22,SH.000001,2013-09-16 00:00:00,2244.463,2191.851,2248.471,2172.043,0.0,0.0,42453846400,0.0,-1.9839756159621353,2236.217
23,SH.000001,2013-09-23 00:00:00,2199.361,2160.027,2223.068,2149.594,0.0,0.0,69961981600,0.0,-1.451923511224078,2191.851
24,SH.000001,2013-09-30 00:00:00,2167.734,2174.665,2176.303,2165.162,0.0,0.0,9281008000,0.0,0.6776767142262536,2160.027
25,SH.000001,2013-10-07 00:00:00,2171.904,2228.146,2228.871,2161.489,0.0,0.0,56425001600,0.0,2.459275336661059,2174.665
26,SH.000001,2013-10-14 00:00:00,2232.218,2193.78,2242.984,2183.246,0.0,0.0,70483744000,0.0,-1.54235853485364,2228.146
27,SH.000001,2013-10-21 00:00:00,2198.114,2132.955,2230.285,2122.678,0.0,0.0,64910779200,0.0,-2.7726116565927423,2193.78
28,SH.000001,2013-10-28 00:00:00,2135.879,2149.562,2163.657,2093.197,0.0,0.0,54831900000,0.0,0.778591203283706,2132.955
29,SH.000001,2013-11-04 00:00:00,2156.087,2106.127,2166.171,2103.51,0.0,0.0,43347478400,0.0,-2.020644205656778,2149.562
30,SH.000001,2013-11-11 00:00:00,2103.299,2135.827,2153.213,2078.987,0.0,0.0,44707601600,0.0,1.41017137143203,2106.127
31,SH.000001,2013-11-18 00:00:00,2147.373,2196.378,2211.066,2143.768,0.0,0.0,65265886400,0.0,2.8350142591136795,2135.827
32,SH.000001,2013-11-25 00:00:00,2186.058,2220.504,2234.387,2176.177,0.0,0.0,56554373600,0.0,1.0984448032169212,2196.378
33,SH.000001,2013-12-02 00:00:00,2203.122,2237.108,2260.871,2172.633,0.0,0.0,67083068000,0.0,0.7477581666144384,2220.504
34,SH.000001,2013-12-09 00:00:00,2241.793,2196.075,2250.504,2183.842,0.0,0.0,48299960800,0.0,-1.8341984383409453,2237.108
35,SH.000001,2013-12-16 00:00:00,2197.234,2084.793,2201.696,2082.855,0.0,0.0,40403880800,0.0,-5.067313274819836,2196.075
36,SH.000001,2013-12-23 00:00:00,2089.539,2101.251,2111.805,2068.543,0.0,0.0,35883543200,0.0,0.7894308931390351,2084.793
37,SH.000001,2013-12-30 00:00:00,2108.883,2083.136,2120.274,2075.899,0.0,0.0,30754216000,0.0,-0.8621054790693847,2101.251
38,SH.000001,2014-01-06 00:00:00,2078.684,2013.298,2078.684,2008.007,0.0,0.0,37619590400,0.0,-3.3525415527358735,2083.136
39,SH.000001,2014-01-13 00:00:00,2014.978,2004.949,2034.707,2000.404,0.0,0.0,34440905600,0.0,-0.41469270818328596,2013.298
40,SH.000001,2014-01-20 00:00:00,2001.894,2054.391,2060.985,1984.824,0.0,0.0,39216752000,0.0,2.465997888225586,2004.949
41,SH.000001,2014-01-27 00:00:00,2044.272,2033.083,2051.583,2026.987,0.0,0.0,29782511200,0.0,-1.03719301729807,2054.391
42,SH.000001,2014-02-03 00:00:00,2022.323,2044.497,2044.73,2014.698,0.0,0.0,7359875200,0.0,0.5614133805653772,2033.083
43,SH.000001,2014-02-10 00:00:00,2049.984,2115.848,2122.826,2049.984,0.0,0.0,65092693600,0.0,3.489904851902443,2044.497
44,SH.000001,2014-02-17 00:00:00,2124.88,2113.693,2177.978,2098.328,0.0,0.0,70908992800,0.0,-0.10185041647602971,2115.848
45,SH.000001,2014-02-24 00:00:00,2099.717,2056.302,2099.717,2014.381,0.0,0.0,61760273600,0.0,-2.7152003625881367,2113.693
46,SH.000001,2014-03-03 00:00:00,2052.074,2057.908,2079.489,2030.946,0.0,0.0,56411943200,0.0,0.07810136837875795,2056.302
47,SH.000001,2014-03-10 00:00:00,2042.352,2004.339,2042.634,1974.382,0.0,0.0,49851687200,0.0,-2.6030804098142366,2057.908
48,SH.000001,2014-03-17 00:00:00,2009.882,2047.619,2052.472,1986.071,0.0,0.0,53301908000,0.0,2.159315365314948,2004.339
49,SH.000001,2014-03-24 00:00:00,2050.827,2041.712,2079.551,2035.243,0.0,0.0,62296477600,0.0,-0.2884814020577034,2047.619
50,SH.000001,2014-03-31 00:00:00,2043.045,2058.831,2066.007,2024.185,0.0,0.0,47210912000,0.0,0.8384630153518294,2041.712
51,SH.000001,2014-04-07 00:00:00,2054.53,2130.542,2146.67,2052.9,0.0,0.0,52726943200,0.0,3.483093075633686,2058.831
52,SH.000001,2014-04-14 00:00:00,2127.409,2097.748,2134.434,2081.185,0.0,0.0,47702268800,0.0,-1.5392327398380257,2130.542
53,SH.000001,2014-04-21 00:00:00,2085.98,2036.519,2103.078,2035.566,0.0,0.0,44485805600,0.0,-2.9187967286823793,2097.748
54,SH.000001,2014-04-28 00:00:00,2033.337,2026.358,2035.99,1997.64,0.0,0.0,24054511200,0.0,-0.498939612151915,2036.519
55,SH.000001,2014-05-05 00:00:00,2022.178,2011.135,2038.705,2001.3,0.0,0.0,38299262400,0.0,-0.751249285664229,2026.358
56,SH.000001,2014-05-12 00:00:00,2022.932,2026.504,2061.06,2012.694,0.0,0.0,42717541200,0.0,0.7641953424310111,2011.135
57,SH.000001,2014-05-19 00:00:00,2023.014,2034.569,2041.96,1991.055,0.0,0.0,32670290800,0.0,0.39797602175964397,2026.504
58,SH.000001,2014-05-26 00:00:00,2042.028,2039.212,2057.077,2029.336,0.0,0.0,37558956000,0.0,0.2282055806414051,2034.569
59,SH.000001,2014-06-02 00:00:00,2039.196,2029.956,2049.576,2012.913,0.0,0.0,27796817600,0.0,-0.4539008205130259,2039.212
60,SH.000001,2014-06-09 00:00:00,2024.942,2070.715,2073.596,2023.198,0.0,0.0,39774238000,0.0,2.007876032781018,2029.956
61,SH.000001,2014-06-16 00:00:00,2070.699,2026.674,2087.322,2010.53,0.0,0.0,43106712000,0.0,-2.126849904501593,2070.715
62,SH.000001,2014-06-23 00:00:00,2026.226,2036.51,2043.982,2018.36,0.0,0.0,38778719200,0.0,0.48532719125029544,2026.674
63,SH.000001,2014-06-30 00:00:00,2038.613,2059.375,2066.641,2038.527,0.0,0.0,53261329600,0.0,1.122754123475947,2036.51
64,SH.000001,2014-07-07 00:00:00,2058.128,2046.961,2064.433,2033.004,0.0,0.0,50855988000,0.0,-0.6028042488619114,2059.375
65,SH.000001,2014-07-14 00:00:00,2047.744,2059.067,2075.493,2044.901,0.0,0.0,58786943200,0.0,0.5914133195502989,2046.961
66,SH.000001,2014-07-21 00:00:00,2057.766,2126.614,2127.217,2049.175,0.0,0.0,66251476800,0.0,3.2804663471368354,2059.067
67,SH.000001,2014-07-28 00:00:00,2135.249,2185.303,2218.789,2135.249,0.0,0.0,97753889600,0.0,2.7597391910332507,2126.614
68,SH.000001,2014-08-04 00:00:00,2190.036,2194.425,2226.838,2180.597,0.0,0.0,83761083200,0.0,0.4174249520547173,2185.303
69,SH.000001,2014-08-11 00:00:00,2199.433,2226.734,2230.991,2198.314,0.0,0.0,80357307200,0.0,1.472321906649794,2194.425
70,SH.000001,2014-08-18 00:00:00,2229.804,2240.812,2248.939,2211.63,0.0,0.0,83517678400,0.0,0.6322263907588412,2226.734
71,SH.000001,2014-08-25 00:00:00,2241.1,2217.2,2241.553,2193.263,0.0,0.0,67594440800,0.0,-1.0537251674839334,2240.812
72,SH.000001,2014-09-01 00:00:00,2220.129,2326.432,2327.557,2217.685,0.0,0.0,94644234400,0.0,4.926574057369654,2217.2
73,SH.000001,2014-09-08 00:00:00,2328.426,2331.95,2343.595,2302.775,0.0,0.0,80251264000,0.0,0.23718724639276065,2326.432
74,SH.000001,2014-09-15 00:00:00,2330.187,2329.451,2347.935,2282.795,0.0,0.0,109238649600,0.0,-0.10716353266578599,2331.95
75,SH.000001,2014-09-22 00:00:00,2323.554,2347.718,2365.154,2284.378,0.0,0.0,95565985600,0.0,0.7841761857192885,2329.451
76,SH.000001,2014-09-29 00:00:00,2353.708,2363.87,2365.491,2346.579,0.0,0.0,39402971200,0.0,0.6879872284490746,2347.718
77,SH.000001,2014-10-06 00:00:00,2368.576,2374.54,2391.348,2354.29,0.0,0.0,66498846400,0.0,0.45137845989839004,2363.87
78,SH.000001,2014-10-13 00:00:00,2366.426,2341.184,2389.675,2312.826,0.0,0.0,106103777600,0.0,-1.4047352329293155,2374.54
79,SH.000001,2014-10-20 00:00:00,2346.052,2302.28,2361.653,2296.657,0.0,0.0,77641060800,682058310440.0,-1.6617232989803448,2341.184
80,SH.000001,2014-10-27 00:00:00,2293.57,2420.18,2423.6,2279.84,0.0,0.0,119485007700,973121637162.0,5.121010476571035,2302.28
81,SH.000001,2014-11-03 00:00:00,2425.23,2418.17,2454.42,2401.75,0.0,0.0,138461826100,1079361821203.0,-0.0830516738424317,2420.18
82,SH.000001,2014-11-10 00:00:00,2436.63,2478.82,2508.62,2428.19,0.0,0.0,148111079700,1242466599543.0,2.50809496437389,2418.17
83,SH.000001,2014-11-17 00:00:00,2506.86,2486.79,2508.77,2437.48,0.0,0.0,98072112800,889603470571.0,0.32152395091211944,2478.82
84,SH.000001,2014-11-24 00:00:00,2505.53,2682.84,2683.18,2495.52,0.0,0.0,184488441000,1669893464287.0,7.883657244881964,2486.79
85,SH.000001,2014-12-01 00:00:00,2691.73,2937.65,2978.03,2665.69,0.0,0.0,261983341700,2476546138347.0,9.49777101877115,2682.84
86,SH.000001,2014-12-08 00:00:00,2907.82,2938.17,3091.32,2807.68,0.0,0.0,276456972600,2822040975390.0,0.017701223767296367,2937.65
87,SH.000001,2014-12-15 00:00:00,2921.45,3188.25,3188.25,2890.9,0.0,0.0,235408103200,2589385443254.0,8.511420373906205,2938.17
88,SH.000001,2014-12-22 00:00:00,3129.27,3157.6,3189.87,2934.91,0.0,0.0,233158826900,2290608744711.0,-0.9613424292323404,3188.25
89,SH.000001,2014-12-29 00:00:00,3212.559,3234.68,3239.36,3126.944,0.0,0.0,131383526500,1425487453025.0,2.441094502153532,3157.6
90,SH.000001,2015-01-05 00:00:00,3258.63,3285.41,3404.83,3253.88,0.0,0.0,220630500800,2376453579222.0,1.5683158766864116,3234.68
91,SH.000001,2015-01-12 00:00:00,3258.21,3376.5,3400.32,3191.58,0.0,0.0,141540417300,1629930801684.0,2.772561111094206,3285.41
92,SH.000001,2015-01-19 00:00:00,3189.73,3351.76,3406.79,3095.07,0.0,0.0,188876782500,2128793470330.0,-0.732711387531461,3376.5
93,SH.000001,2015-01-26 00:00:00,3347.26,3210.36,3390.22,3210.31,0.0,0.0,152695681400,1698980792992.0,-4.218679141704659,3351.76
94,SH.000001,2015-02-02 00:00:00,3148.14,3075.91,3251.21,3052.94,0.0,0.0,130104085000,1455130812516.0,-4.188003837575857,3210.36
95,SH.000001,2015-02-09 00:00:00,3063.51,3203.83,3237.16,3049.11,0.0,0.0,102864836100,1199376399102.0,4.158769274783725,3075.91
96,SH.000001,2015-02-16 00:00:00,3206.14,3246.91,3255.73,3195.88,0.0,0.0,45213005300,529290749721.0,1.3446406332420862,3203.83
97,SH.000001,2015-02-23 00:00:00,3256.48,3310.3,3324.55,3202.19,0.0,0.0,83377568600,934510396391.0,1.9523177420994218,3246.91
98,SH.000001,2015-03-02 00:00:00,3332.72,3241.19,3336.76,3221.67,0.0,0.0,162570918800,1900566958274.0,-2.087726187958799,3310.3
99,SH.000001,2015-03-09 00:00:00,3224.31,3372.91,3391.26,3198.37,0.0,0.0,157600381000,1798690375143.0,4.063939479018503,3241.19
100,SH.000001,2015-03-16 00:00:00,3391.16,3617.32,3632.34,3377.09,0.0,0.0,251929736300,2962244626061.0,7.246265094532624,3372.91
101,SH.000001,2015-03-23 00:00:00,3640.1,3691.1,3715.87,3600.7,0.0,0.0,259509621700,3190772345233.0,2.0396315504295925,3617.32
102,SH.000001,2015-03-30 00:00:00,3710.61,3863.93,3864.41,3710.61,0.0,0.0,252616969300,3273518840865.0,4.68234401668879,3691.1
103,SH.000001,2015-04-06 00:00:00,3899.42,4034.31,4040.35,3891.73,0.0,0.0,225799339800,3070798381030.0,4.40950017210457,3863.93
104,SH.000001,2015-04-13 00:00:00,4072.72,4287.3,4317.22,4031.24,0.0,0.0,306645274100,3997153894648.0,6.270960833451079,4034.31
105,SH.000001,2015-04-20 00:00:00,4301.35,4393.69,4444.41,4188.57,0.0,0.0,346780817700,4719222607850.0,2.4815151727194134,4287.3
106,SH.000001,2015-04-27 00:00:00,4441.93,4441.66,4572.39,4398.64,0.0,0.0,248532711400,3501993091373.0,1.091793003147702,4393.69
107,SH.000001,2015-05-04 00:00:00,4441.34,4205.92,4488.87,4099.04,0.0,0.0,234075973400,3339498045566.0,-5.307475133170927,4441.66
108,SH.000001,2015-05-11 00:00:00,4231.27,4308.69,4415.63,4187.82,0.0,0.0,240989153100,3625313166458.0,2.4434606459466544,4205.92
109,SH.000001,2015-05-18 00:00:00,4277.9,4657.6,4658.27,4260.51,0.0,0.0,245148670600,3823533225110.0,8.09782091540586,4308.69
110,SH.000001,2015-05-25 00:00:00,4660.08,4611.74,4986.5,4431.56,0.0,0.0,346274660000,4955365592124.0,-0.9846272758502358,4657.6
111,SH.000001,2015-06-01 00:00:00,4633.098,5023.096,5051.626,4615.231,0.0,0.0,327578418700,4933201254238.0,8.919756968085794,4611.74
