,code,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
0,HK.07226,2021-01-04 00:00:00,40.85,41.75,42.275,40.5,0.0,0.05925,210920,8808924.0,2.203182374541,40.85
1,HK.07226,2021-01-05 00:00:00,41.65,41.225,41.8,40.65,0.0,0.04477,159380,6592409.0,-1.2574850299401164,41.75
2,HK.07226,2021-01-06 00:00:00,42.15,42.975,43.675,41.95,0.0,0.0571,203260,8749428.0,4.244996967859309,41.225
3,HK.07226,2021-01-07 00:00:00,41.6,40.85,42.3,40.0,0.0,0.1612,573860,23317136.0,-4.944735311227458,42.975
4,HK.07226,2021-01-08 00:00:00,41.675,42.95,43.675,41.425,0.0,0.09725,346220,14810274.0,5.140758873929012,40.85
5,HK.07226,2021-01-11 00:00:00,43.225,43.5,45.0,42.95,0.0,0.12756,454120,20075844.0,1.2805587892898653,42.95
6,HK.07226,2021-01-12 00:00:00,43.5,43.825,44.35,43.1,0.0,0.06599,208520,9141502.0,0.7471264367816157,43.5
7,HK.07226,2021-01-13 00:00:00,44.0,43.3,44.7,42.75,0.0,0.11391,359960,15697462.0,-1.1979463776383472,43.825
8,HK.07226,2021-01-14 00:00:00,44.0,45.425,45.55,43.8,0.0,0.1418,448100,20074462.0,4.907621247113164,43.3
9,HK.07226,2021-01-15 00:00:00,45.35,44.45,45.35,43.25,0.0,0.15498,489740,21623357.0,-2.1463951568519413,45.425
10,HK.07226,2021-01-18 00:00:00,44.375,47.75,47.75,44.325,0.0,0.12475,394200,18416250.0,7.424071991001117,44.45
11,HK.07226,2021-01-19 00:00:00,49.275,50.5,52.25,49.275,0.0,0.27505,869160,44161138.0,5.7591623036649215,47.75
12,HK.07226,2021-01-20 00:00:00,50.95,56.0,56.05,50.95,0.0,0.83135,2627080,143041211.0,10.891089108910892,50.5
13,HK.07226,2021-01-21 00:00:00,57.1,55.2,57.3,54.5,0.0,0.5196,1641940,92010954.0,-1.4285714285714235,56.0
14,HK.07226,2021-01-22 00:00:00,55.2,54.8,56.7,54.2,0.0,0.29494,1120780,62110611.0,-0.7246376811594305,55.2
15,HK.07226,2021-01-25 00:00:00,54.85,60.0,60.0,54.85,0.0,0.30899,1174180,68078218.0,9.489051094890517,54.8
16,HK.07226,2021-01-26 00:00:00,59.95,57.05,60.4,55.55,0.0,0.47486,1804460,103786328.0,-4.916666666666671,60.0
17,HK.07226,2021-01-27 00:00:00,57.5,54.85,57.95,52.9,0.0,0.31321,1190180,65746359.0,-3.856266432953542,57.05
18,HK.07226,2021-01-28 00:00:00,52.7,50.05,54.65,49.75,0.0,0.35572,1351721,70129614.0,-8.751139471285331,54.85
19,HK.07226,2021-01-29 00:00:00,51.6,50.0,53.5,49.05,0.0,0.34252,1657800,84655869.0,-0.09990009990009421,50.05
20,HK.07226,2021-02-01 00:00:00,50.5,53.9,54.2,50.15,0.0,0.2494,1207100,63916372.0,7.799999999999997,50.0
